Date,Last Price
2022/8/26,2.2371
2022/8/25,2.1526
2022/8/24,2.1197
2022/8/23,2.1402
2022/8/22,2.153
2022/8/19,2.0819
2022/8/18,2.0713
2022/8/17,2.107
2022/8/16,2.1402
2022/8/15,2.1683
2022/8/12,2.087
2022/8/11,2.0967
2022/8/10,2.1324
2022/8/9,2.13
2022/8/8,2.1148
2022/8/5,2.0845
2022/8/4,2.0484
2022/8/3,2.0816
2022/8/2,2.1554
2022/8/1,2.1479
2022/7/29,2.1226
2022/7/28,2.1119
2022/7/27,2.0917
2022/7/26,2.1147
2022/7/25,2.0996
2022/7/22,2.0412
2022/7/21,1.7612
2022/7/20,1.7816
2022/7/19,1.7843
2022/7/18,1.8403
2022/7/15,1.7794
2022/7/14,1.5173
2022/7/13,1.5682
2022/7/12,1.4768
2022/7/11,1.5048
2022/7/8,1.4592
2022/7/7,1.1872
2022/7/6,1.1923
2022/7/5,1.1898
2022/7/1,1.2432
2022/6/30,0.9461
2022/6/29,0.974
2022/6/28,1.0553
2022/6/27,1.1086
2022/6/24,1.096
2022/6/23,0.9791
2022/6/22,0.875
2022/6/21,1.0146
2022/6/17,1.1162
2022/6/16,0.9334
2022/6/15,1.0679
2022/6/14,1.0629
2022/6/13,1.0756
2022/6/10,1.0071
2022/6/9,0.8572
2022/6/8,0.837
2022/6/7,0.837
2022/6/6,0.6999
2022/6/3,0.7075
2022/6/2,0.7228
2022/6/1,0.7481
2022/5/31,0.7025
2022/5/27,0.6746
2022/5/26,0.4336
2022/5/25,0.4589
2022/5/24,0.4589
2022/5/23,0.5046
2022/5/20,0.5706
2022/5/19,0.4133
2022/5/18,0.431
2022/5/17,0.5274
2022/5/16,0.568
2022/5/13,0.5959
2022/5/12,0.5046
2022/5/11,0.4868
2022/5/10,0.4919
2022/5/9,0.4184
2022/5/6,0.4184
2022/5/5,0.3473
2022/5/4,0.3828
2022/5/3,0.3499
2022/5/2,0.3626
2022/4/29,0.2966
2022/4/28,0.2358
2022/4/27,0.2865
